,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
558,2019-03-15,609.8603551773876,177.71288910765264,1063.1594127111548,609.8603551773876,609.8603551773876,9.735668924930254,9.735668924930254,9.735668924930254,-2.1760014171174045,-2.1760014171174045,-2.1760014171174045,11.911670342047659,11.911670342047659,11.911670342047659,0.0,0.0,0.0,619.5960241023179
559,2019-03-16,609.9364804461057,139.07407379264902,1102.9808681149057,609.9364804461057,609.9364804461057,11.622462306533873,11.622462306533873,11.622462306533873,-0.3949570594108621,-0.3949570594108621,-0.3949570594108621,12.017419365944734,12.017419365944734,12.017419365944734,0.0,0.0,0.0,621.5589427526396
560,2019-03-17,610.0126057148238,149.2198673371382,1117.5830884303568,610.0126057148238,610.0126057148238,12.526215711710682,12.526215711710682,12.526215711710682,0.3135065313987039,0.3135065313987039,0.3135065313987039,12.212709180311979,12.212709180311979,12.212709180311979,0.0,0.0,0.0,622.5388214265346
561,2019-03-18,610.0887309835418,121.42567882263981,1080.6121031967207,610.0887309835418,610.0887309835418,13.066964006258578,13.066964006258578,13.066964006258578,0.5594788792415677,0.5594788792415677,0.5594788792415677,12.507485127017011,12.507485127017011,12.507485127017011,0.0,0.0,0.0,623.1556949898004
562,2019-03-19,610.1648562522598,153.06106597840963,1111.6865897206758,610.1648562522598,610.1648562522598,13.664757918384282,13.664757918384282,13.664757918384282,0.7554058947816106,0.7554058947816106,0.7554058947816106,12.909352023602672,12.909352023602672,12.909352023602672,0.0,0.0,0.0,623.8296141706442
563,2019-03-20,610.240981520978,140.94460878909697,1084.2820010496525,610.240981520978,610.240981520978,13.761673303825262,13.761673303825262,13.761673303825262,0.33836622764589613,0.33836622764589613,0.33836622764589613,13.423307076179366,13.423307076179366,13.423307076179366,0.0,0.0,0.0,624.0026548248034
564,2019-03-21,610.317106789696,133.05106740699594,1104.1042881533567,610.317106789696,610.317106789696,14.655740720262552,14.655740720262552,14.655740720262552,0.6042009434611567,0.6042009434611567,0.6042009434611567,14.051539776801397,14.051539776801397,14.051539776801397,0.0,0.0,0.0,624.9728475099586
565,2019-03-22,610.393232058414,159.49497071706148,1106.5120802825247,610.393232058414,610.393232058414,12.617304077540506,12.617304077540506,12.617304077540506,-2.176001417117592,-2.176001417117592,-2.176001417117592,14.793305494658098,14.793305494658098,14.793305494658098,0.0,0.0,0.0,623.0105361359546
566,2019-03-23,610.4693573271321,148.29337920366976,1111.316437996764,610.4693573271321,610.4693573271321,15.249920430221438,15.249920430221438,15.249920430221438,-0.3949570594072253,-0.3949570594072253,-0.3949570594072253,15.644877489628662,15.644877489628662,15.644877489628662,0.0,0.0,0.0,625.7192777573536
567,2019-03-24,610.5454825958502,131.88805463527694,1117.5160382375554,610.5454825958502,610.5454825958502,16.91308646368695,16.91308646368695,16.91308646368695,0.31350653140032325,0.31350653140032325,0.31350653140032325,16.599579932286623,16.599579932286623,16.599579932286623,0.0,0.0,0.0,627.4585690595371
568,2019-03-25,610.6216078645682,137.5075960893875,1131.0656777780987,610.6216078645682,610.6216078645682,18.207381145253933,18.207381145253933,18.207381145253933,0.5594788792449569,0.5594788792449569,0.5594788792449569,17.647902266008977,17.647902266008977,17.647902266008977,0.0,0.0,0.0,628.8289890098222
569,2019-03-26,610.6977331332862,142.8946901160808,1121.6597833696583,610.6977331332862,610.6977331332862,19.53309885258334,19.53309885258334,19.53309885258334,0.7554058947778274,0.7554058947778274,0.7554058947778274,18.77769295780551,18.77769295780551,18.77769295780551,0.0,0.0,0.0,630.2308319858695
570,2019-03-27,610.7738581682141,120.86097066925745,1117.3485895122556,610.7738581682141,610.7738581682141,20.312794647610673,20.312794647610673,20.312794647610673,0.3383662276423367,0.3383662276423367,0.3383662276423367,19.974428419968334,19.974428419968334,19.974428419968334,0.0,0.0,0.0,631.0866528158248
571,2019-03-28,610.849983203142,179.63771600857865,1114.0290861635544,610.849983203142,610.849983203142,21.825751653857825,21.825751653857825,21.825751653857825,0.6042009434600937,0.6042009434600937,0.6042009434600937,21.22155071039773,21.22155071039773,21.22155071039773,0.0,0.0,0.0,632.6757348569998
572,2019-03-29,610.9261082380697,117.99487881011731,1101.2147731631849,610.9261082380697,610.9261082380697,20.324864181567172,20.324864181567172,20.324864181567172,-2.1760014171177793,-2.1760014171177793,-2.1760014171177793,22.50086559868495,22.50086559868495,22.50086559868495,0.0,0.0,0.0,631.2509724196368
573,2019-03-30,611.0022332729975,170.2488904739541,1125.5873254132314,611.0022332729975,611.0022332729975,23.39803371850734,23.39803371850734,23.39803371850734,-0.39495705940675185,-0.39495705940675185,-0.39495705940675185,23.792990777914092,23.792990777914092,23.792990777914092,0.0,0.0,0.0,634.4002669915049
574,2019-03-31,611.0783583079253,134.39679240951324,1107.2704408858463,611.0783583079253,611.0783583079253,25.391348994026938,25.391348994026938,25.391348994026938,0.3135065313975002,0.3135065313975002,0.3135065313975002,25.07784246262944,25.07784246262944,25.07784246262944,0.0,0.0,0.0,636.4697073019522
575,2019-04-01,611.1544833428532,138.72707295611013,1095.2727248443919,611.1544833428532,611.1544833428532,26.894626268629857,26.894626268629857,26.894626268629857,0.5594788792405916,0.5594788792405916,0.5594788792405916,26.335147389389267,26.335147389389267,26.335147389389267,0.0,0.0,0.0,638.049109611483
576,2019-04-02,611.2306083777809,172.61113586815082,1113.3837934292715,611.2306083777809,611.2306083777809,28.30037226053252,28.30037226053252,28.30037226053252,0.7554058947790736,0.7554058947790736,0.7554058947790736,27.544966365753446,27.544966365753446,27.544966365753446,0.0,0.0,0.0,639.5309806383134
577,2019-04-03,611.3067334127087,151.54220124019372,1125.1875819966203,611.3067334127087,611.3067334127087,29.02658125350035,29.02658125350035,29.02658125350035,0.3383662276445743,0.3383662276445743,0.3383662276445743,28.688215025855776,28.688215025855776,28.688215025855776,0.0,0.0,0.0,640.333314666209
578,2019-04-04,611.3828584476365,172.8248249173584,1111.5898969646098,611.3828584476365,611.3828584476365,30.35136830743687,30.35136830743687,30.35136830743687,0.6042009434590307,0.6042009434590307,0.6042009434590307,29.747167363977844,29.747167363977844,29.747167363977844,0.0,0.0,0.0,641.7342267550735
579,2019-04-05,611.4589834825643,142.94994732242256,1108.4317071705927,611.4589834825643,611.4589834825643,28.5299265212243,28.5299265212243,28.5299265212243,-2.1760014171179676,-2.1760014171179676,-2.1760014171179676,30.705927938342267,30.705927938342267,30.705927938342267,0.0,0.0,0.0,639.9889100037886
580,2019-04-06,611.5351085174922,140.1534829674198,1142.5689750209483,611.5351085174922,611.5351085174922,31.155902301903122,31.155902301903122,31.155902301903122,-0.3949570594064018,-0.3949570594064018,-0.3949570594064018,31.550859361309524,31.550859361309524,31.550859361309524,0.0,0.0,0.0,642.6910108193953
581,2019-04-07,611.61123355242,167.17359030462015,1147.9917359255383,611.61123355242,611.61123355242,32.584459333713674,32.584459333713674,32.584459333713674,0.31350653140188744,0.31350653140188744,0.31350653140188744,32.27095280231179,32.27095280231179,32.27095280231179,0.0,0.0,0.0,644.1956928861337
582,2019-04-08,611.6873585873478,137.16467186324985,1144.9157386373417,611.6873585873478,611.6873585873478,33.41760957829031,33.41760957829031,33.41760957829031,0.559478879234298,0.559478879234298,0.559478879234298,32.858130699056005,32.858130699056005,32.858130699056005,0.0,0.0,0.0,645.1049681656382
583,2019-04-09,611.7634836222757,138.4286877821178,1101.379348992275,611.7634836222757,611.7634836222757,34.06287855661832,34.06287855661832,34.06287855661832,0.7554058947803202,0.7554058947803202,0.7554058947803202,33.307472661838005,33.307472661838005,33.307472661838005,0.0,0.0,0.0,645.826362178894
584,2019-04-10,611.8396086572034,202.3739817490171,1156.094347508841,611.8396086572034,611.8396086572034,33.955723845561714,33.955723845561714,33.955723845561714,0.33836622764393787,0.33836622764393787,0.33836622764393787,33.617357617917776,33.617357617917776,33.617357617917776,0.0,0.0,0.0,645.7953325027651
585,2019-04-11,611.9157336921312,167.52294154751635,1140.2455663527894,611.9157336921312,611.9157336921312,34.39371846476784,34.39371846476784,34.39371846476784,0.604200943457071,0.604200943457071,0.604200943457071,33.78951752131076,33.78951752131076,33.78951752131076,0.0,0.0,0.0,646.309452156899
586,2019-04-12,611.991858727059,157.74383210765276,1113.1756554099434,611.991858727059,611.991858727059,31.652998968141794,31.652998968141794,31.652998968141794,-2.176001417118108,-2.176001417118108,-2.176001417118108,33.829000385259896,33.829000385259896,33.829000385259896,0.0,0.0,0.0,643.6448576952008
587,2019-04-13,612.0679837619869,153.6117601128277,1195.9686615744045,612.0679837619869,612.0679837619869,33.34908585288807,33.34908585288807,33.34908585288807,-0.39495705940592835,-0.39495705940592835,-0.39495705940592835,33.74404291229399,33.74404291229399,33.74404291229399,0.0,0.0,0.0,645.4170696148749
588,2019-04-14,612.1441087969147,138.8946008246745,1143.1534882651779,612.1441087969147,612.1441087969147,33.85936206053141,33.85936206053141,33.85936206053141,0.3135065313990644,0.3135065313990644,0.3135065313990644,33.545855529132346,33.545855529132346,33.545855529132346,0.0,0.0,0.0,646.0034708574461
589,2019-04-15,612.2202338318425,162.35894109656533,1145.4527679995538,612.2202338318425,612.2202338318425,33.807803988082064,33.807803988082064,33.807803988082064,0.5594788792376871,0.5594788792376871,0.5594788792376871,33.248325108844384,33.248325108844384,33.248325108844384,0.0,0.0,0.0,646.0280378199245
590,2019-04-16,612.2963588667703,172.08598792792662,1131.5533555483678,612.2963588667703,612.2963588667703,33.62304890428517,33.62304890428517,33.62304890428517,0.7554058947815664,0.7554058947815664,0.7554058947815664,32.86764300950361,32.86764300950361,32.86764300950361,0.0,0.0,0.0,645.9194077710555
591,2019-04-17,612.3724839016982,145.4877801653583,1146.1117256871453,612.3724839016982,612.3724839016982,32.76023443719905,32.76023443719905,32.76023443719905,0.3383662276461264,0.3383662276461264,0.3383662276461264,32.421868209552926,32.421868209552926,32.421868209552926,0.0,0.0,0.0,645.1327183388972
592,2019-04-18,612.4486089366259,167.89586284161652,1162.9952291037705,612.4486089366259,612.4486089366259,32.53463815528205,32.53463815528205,32.53463815528205,0.6042009434638833,0.6042009434638833,0.6042009434638833,31.93043721181817,31.93043721181817,31.93043721181817,0.0,0.0,0.0,644.983247091908
593,2019-04-19,612.5247339715537,150.4312820119717,1159.4025808924905,612.5247339715537,612.5247339715537,29.237632548115787,29.237632548115787,29.237632548115787,-2.176001417117037,-2.176001417117037,-2.176001417117037,31.41363396523282,31.41363396523282,31.41363396523282,0.0,0.0,0.0,641.7623665196695
594,2019-04-20,612.6008590064815,158.6062480449468,1142.0177387350402,612.6008590064815,612.6008590064815,30.497077208388156,30.497077208388156,30.497077208388156,-0.39495705940545456,-0.39495705940545456,-0.39495705940545456,30.892034267793612,30.892034267793612,30.892034267793612,0.0,0.0,0.0,643.0979362148697
595,2019-04-21,612.6769840414094,167.44722107797188,1175.9878014038507,612.6769840414094,612.6769840414094,30.699446460605156,30.699446460605156,30.699446460605156,0.31350653140068363,0.31350653140068363,0.31350653140068363,30.385939929204472,30.385939929204472,30.385939929204472,0.0,0.0,0.0,643.3764305020145
596,2019-04-22,612.7531090763372,92.41864396891815,1155.1304660278379,612.7531090763372,612.7531090763372,30.47429723974383,30.47429723974383,30.47429723974383,0.5594788792420405,0.5594788792420405,0.5594788792420405,29.91481836050179,29.91481836050179,29.91481836050179,0.0,0.0,0.0,643.227406316081
597,2019-04-23,612.829234111265,160.03644417450982,1133.159288976138,612.829234111265,612.829234111265,30.252169101029597,30.252169101029597,30.252169101029597,0.755405894777783,0.755405894777783,0.755405894777783,29.496763206251813,29.496763206251813,29.496763206251813,0.0,0.0,0.0,643.0814032122946
598,2019-04-24,612.9053591461928,121.75678105601673,1134.2137255711343,612.9053591461928,612.9053591461928,29.486357368863924,29.486357368863924,29.486357368863924,0.3383662276454901,0.3383662276454901,0.3383662276454901,29.147991141218437,29.147991141218437,29.147991141218437,0.0,0.0,0.0,642.3917165150567
599,2019-04-25,612.9814841811207,191.27017346193153,1130.1125609091546,612.9814841811207,612.9814841811207,29.486589971553204,29.486589971553204,29.486589971553204,0.6042009434619235,0.6042009434619235,0.6042009434619235,28.88238902809128,28.88238902809128,28.88238902809128,0.0,0.0,0.0,642.4680741526739
600,2019-04-26,613.0576092160484,154.76362319413533,1113.5152232310186,613.0576092160484,613.0576092160484,26.535122882364576,26.535122882364576,26.535122882364576,-2.1760014171184827,-2.1760014171184827,-2.1760014171184827,28.71112429948306,28.71112429948306,28.71112429948306,0.0,0.0,0.0,639.592732098413
601,2019-04-27,613.1337342509763,150.98324340105563,1149.2794844881219,613.1337342509763,613.1337342509763,28.24737266127519,28.24737266127519,28.24737266127519,-0.3949570594049811,-0.3949570594049811,-0.3949570594049811,28.64232972068017,28.64232972068017,28.64232972068017,0.0,0.0,0.0,641.3811069122515
602,2019-04-28,613.2098588514585,146.32069215034375,1152.0010488399905,613.2098588514585,613.2098588514585,28.994378187103848,28.994378187103848,28.994378187103848,0.31350653139895424,0.31350653139895424,0.31350653139895424,28.680871655704895,28.680871655704895,28.680871655704895,0.0,0.0,0.0,642.2042370385624
603,2019-04-29,613.2859834519409,139.33767162489028,1127.495971577026,613.2859834519409,613.2859834519409,29.38768753303292,29.38768753303292,29.38768753303292,0.5594788792405883,0.5594788792405883,0.5594788792405883,28.828208653792334,28.828208653792334,28.828208653792334,0.0,0.0,0.0,642.6736709849738
604,2019-04-30,613.3621080524231,142.09646195215703,1130.0789328344995,613.3621080524231,613.3621080524231,29.837750554594805,29.837750554594805,29.837750554594805,0.7554058947833108,0.7554058947833108,0.7554058947833108,29.082344659811493,29.082344659811493,29.082344659811493,0.0,0.0,0.0,643.1998586070179
605,2019-05-01,613.4382326529054,140.10875923247684,1142.085018748731,613.4382326529054,613.4382326529054,29.77624472883257,29.77624472883257,29.77624472883257,0.33836622764485347,0.33836622764485347,0.33836622764485347,29.437878501187715,29.437878501187715,29.437878501187715,0.0,0.0,0.0,643.214477381738
606,2019-05-02,613.5143572533877,146.35962089335408,1147.446700958453,613.5143572533877,613.5143572533877,30.490349532870678,30.490349532870678,30.490349532870678,0.6042009434617573,0.6042009434617573,0.6042009434617573,29.886148589408922,29.886148589408922,29.886148589408922,0.0,0.0,0.0,644.0047067862585
607,2019-05-03,613.59048185387,189.54462050455538,1092.8797583528456,613.59048185387,613.59048185387,28.2394676566602,28.2394676566602,28.2394676566602,-2.176001417118623,-2.176001417118623,-2.176001417118623,30.415469073778823,30.415469073778823,30.415469073778823,0.0,0.0,0.0,641.8299495105301
608,2019-05-04,613.6666064543523,156.64887386233832,1144.2245946573275,613.6666064543523,613.6666064543523,30.61649401565153,30.61649401565153,30.61649401565153,-0.3949570594046312,-0.3949570594046312,-0.3949570594046312,31.011451075056165,31.011451075056165,31.011451075056165,0.0,0.0,0.0,644.2831004700038
609,2019-05-05,613.7427310548345,172.8635300520917,1135.9798322282886,613.7427310548345,613.7427310548345,31.97090671385277,31.97090671385277,31.97090671385277,0.31350653140057355,0.31350653140057355,0.31350653140057355,31.657400182452196,31.657400182452196,31.657400182452196,0.0,0.0,0.0,645.7136377686872
610,2019-05-06,613.8188556553168,176.3778884061459,1155.2514487949068,613.8188556553168,613.8188556553168,32.894258068718074,32.894258068718074,32.894258068718074,0.5594788792439774,0.5594788792439774,0.5594788792439774,32.3347791894741,32.3347791894741,32.3347791894741,0.0,0.0,0.0,646.7131137240349
611,2019-05-07,613.8949802557992,158.4111154112096,1141.662837154686,613.8949802557992,613.8949802557992,33.77912903152002,33.77912903152002,33.77912903152002,0.7554058947802754,0.7554058947802754,0.7554058947802754,33.02372313673975,33.02372313673975,33.02372313673975,0.0,0.0,0.0,647.6741092873192
612,2019-05-08,613.9711048562814,148.5661610021789,1147.1676823794132,613.9711048562814,613.9711048562814,34.04195840733217,34.04195840733217,34.04195840733217,0.33836622764421714,0.33836622764421714,0.33836622764421714,33.70359217968795,33.70359217968795,33.70359217968795,0.0,0.0,0.0,648.0130632636135
613,2019-05-09,614.0472294567637,149.2871789655489,1182.1712247357252,614.0472294567637,614.0472294567637,34.957747595420315,34.957747595420315,34.957747595420315,0.6042009434632869,0.6042009434632869,0.6042009434632869,34.35354665195703,34.35354665195703,34.35354665195703,0.0,0.0,0.0,649.004977052184
614,2019-05-10,614.1233540572459,164.3308579637278,1173.8838368205363,614.1233540572459,614.1233540572459,32.77712656962995,32.77712656962995,32.77712656962995,-2.176001417118811,-2.176001417118811,-2.176001417118811,34.95312798674876,34.95312798674876,34.95312798674876,0.0,0.0,0.0,646.9004806268758
615,2019-05-11,614.1994786577283,152.40971954150032,1207.562538306575,614.1994786577283,614.1994786577283,35.0878718519674,35.0878718519674,35.0878718519674,-0.394957059407321,-0.394957059407321,-0.394957059407321,35.48282891137472,35.48282891137472,35.48282891137472,0.0,0.0,0.0,649.2873505096957
616,2019-05-12,614.2756032582106,133.0945738001352,1151.613252718061,614.2756032582106,614.2756032582106,36.23814308583826,36.23814308583826,36.23814308583826,0.31350653140219287,0.31350653140219287,0.31350653140219287,35.92463655443606,35.92463655443606,35.92463655443606,0.0,0.0,0.0,650.5137463440489
617,2019-05-13,614.3517278586928,162.15394325431095,1146.8670033249828,614.3517278586928,614.3517278586928,36.82201167638148,36.82201167638148,36.82201167638148,0.5594788792376838,0.5594788792376838,0.5594788792376838,36.2625327971438,36.2625327971438,36.2625327971438,0.0,0.0,0.0,651.1737395350743
618,2019-05-14,614.4278524591751,155.8523173418751,1148.8221605527226,614.4278524591751,614.4278524591751,37.23834323804097,37.23834323804097,37.23834323804097,0.7554058947764923,0.7554058947764923,0.7554058947764923,36.482937343264474,36.482937343264474,36.482937343264474,0.0,0.0,0.0,651.6661956972162
619,2019-05-15,614.5039770596575,146.83223201884854,1150.8800389885193,614.5039770596575,614.5039770596575,36.91344677413724,36.91344677413724,36.91344677413724,0.33836622764348273,0.33836622764348273,0.33836622764348273,36.57508054649376,36.57508054649376,36.57508054649376,0.0,0.0,0.0,651.4174238337947
620,2019-05-16,614.5801016601397,165.91609740638012,1104.4816058855904,614.5801016601397,614.5801016601397,37.13549592091813,37.13549592091813,37.13549592091813,0.6042009434622239,0.6042009434622239,0.6042009434622239,36.53129497745591,36.53129497745591,36.53129497745591,0.0,0.0,0.0,651.7155975810579
621,2019-05-17,614.656226260622,178.33493293890854,1118.9304356163427,614.656226260622,614.656226260622,34.17121556500384,34.17121556500384,34.17121556500384,-2.176001417120256,-2.176001417120256,-2.176001417120256,36.3472169821241,36.3472169821241,36.3472169821241,0.0,0.0,0.0,648.8274418256259
622,2019-05-18,614.7323508611042,142.83511067781373,1142.9148370215025,614.7323508611042,614.7323508611042,35.626934957268574,35.626934957268574,35.626934957268574,-0.39495705940368414,-0.39495705940368414,-0.39495705940368414,36.021892016672254,36.021892016672254,36.021892016672254,0.0,0.0,0.0,650.3592858183728
623,2019-05-19,614.8084754615866,163.22325757021653,1144.9318982601485,614.8084754615866,614.8084754615866,35.87128680131942,35.87128680131942,35.87128680131942,0.31350653140213774,0.31350653140213774,0.31350653140213774,35.55778026991728,35.55778026991728,35.55778026991728,0.0,0.0,0.0,650.679762262906
624,2019-05-20,614.8846000620688,150.24237549351471,1143.1017925787844,614.8846000620688,614.8846000620688,35.52014080658892,35.52014080658892,35.52014080658892,0.559478879242037,0.559478879242037,0.559478879242037,34.96066192734689,34.96066192734689,34.96066192734689,0.0,0.0,0.0,650.4047408686577
625,2019-05-21,614.9607246625511,210.40740033194842,1163.6044021499245,614.9607246625511,614.9607246625511,34.99485020468112,34.99485020468112,34.99485020468112,0.7554058947777386,0.7554058947777386,0.7554058947777386,34.239444309903384,34.239444309903384,34.239444309903384,0.0,0.0,0.0,649.9555748672323
626,2019-05-22,615.0368492630334,190.0537591819241,1132.2572126060484,615.0368492630334,615.0368492630334,33.74424218234351,33.74424218234351,33.74424218234351,0.33836622764284646,0.33836622764284646,0.33836622764284646,33.40587595470067,33.40587595470067,33.40587595470067,0.0,0.0,0.0,648.781091445377
627,2019-05-23,615.1129738635157,176.1965387640141,1144.385226464539,615.1129738635157,615.1129738635157,33.07837635599718,33.07837635599718,33.07837635599718,0.6042009434611608,0.6042009434611608,0.6042009434611608,32.47417541253602,32.47417541253602,32.47417541253602,0.0,0.0,0.0,648.1913502195129
628,2019-05-24,615.189098463998,150.76572516343452,1115.675906260573,615.189098463998,615.189098463998,29.284583623934683,29.284583623934683,29.284583623934683,-2.1760014171191853,-2.1760014171191853,-2.1760014171191853,31.460585041053868,31.460585041053868,31.460585041053868,0.0,0.0,0.0,644.4736820879327
629,2019-05-25,615.2652230644803,148.39880678381985,1117.0524194943512,615.2652230644803,615.2652230644803,29.987905240360544,29.987905240360544,29.987905240360544,-0.39495705940333414,-0.39495705940333414,-0.39495705940333414,30.38286229976388,30.38286229976388,30.38286229976388,0.0,0.0,0.0,645.2531283048409
630,2019-05-26,615.3413476649625,151.11925448896642,1143.1644965308853,615.3413476649625,615.3413476649625,29.573229470870825,29.573229470870825,29.573229470870825,0.31350653139931484,0.31350653139931484,0.31350653139931484,29.25972293947151,29.25972293947151,29.25972293947151,0.0,0.0,0.0,644.9145771358334
631,2019-05-27,615.4174722654449,151.79572995655715,1130.8438926496206,615.4174722654449,615.4174722654449,28.669730846947928,28.669730846947928,28.669730846947928,0.5594788792405849,0.5594788792405849,0.5594788792405849,28.110251967707338,28.110251967707338,28.110251967707338,0.0,0.0,0.0,644.0872031123928
632,2019-05-28,615.4935968659271,174.4900698695085,1120.463254298717,615.4935968659271,615.4935968659271,27.708705214071873,27.708705214071873,27.708705214071873,0.7554058947747032,0.7554058947747032,0.7554058947747032,26.953299319297173,26.953299319297173,26.953299319297173,0.0,0.0,0.0,643.202302079999
633,2019-05-29,615.5697212614285,127.91858089141432,1140.1641239969965,615.5697212614285,615.5697212614285,26.145243962027422,26.145243962027422,26.145243962027422,0.3383662276450835,0.3383662276450835,0.3383662276450835,25.80687773438234,25.80687773438234,25.80687773438234,0.0,0.0,0.0,641.7149652234559
634,2019-05-30,615.6458456569301,163.38403758270923,1122.3618620196057,615.6458456569301,615.6458456569301,25.29178136957893,25.29178136957893,25.29178136957893,0.6042009434635871,0.6042009434635871,0.6042009434635871,24.687580426115346,24.687580426115346,24.687580426115346,0.0,0.0,0.0,640.9376270265091
635,2019-05-31,615.7219700524315,128.87228427341066,1134.7560646977863,615.7219700524315,615.7219700524315,21.43403428428549,21.43403428428549,21.43403428428549,-2.176001417119326,-2.176001417119326,-2.176001417119326,23.61003570140482,23.61003570140482,23.61003570140482,0.0,0.0,0.0,637.156004336717
636,2019-06-01,615.798094447933,135.81478827393389,1112.7977366309867,615.798094447933,615.798094447933,22.191457729741522,22.191457729741522,22.191457729741522,-0.3949570594093109,-0.3949570594093109,-0.3949570594093109,22.586414789150833,22.586414789150833,22.586414789150833,0.0,0.0,0.0,637.9895521776745
637,2019-06-02,615.8742188434344,163.57380238024612,1173.6975494933615,615.8742188434344,615.8742188434344,21.939514285719078,21.939514285719078,21.939514285719078,0.313506531400934,0.313506531400934,0.313506531400934,21.62600775431814,21.62600775431814,21.62600775431814,0.0,0.0,0.0,637.8137331291534
638,2019-06-03,615.950343238936,136.9088486399704,1140.3786866527776,615.950343238936,615.950343238936,21.294359447838435,21.294359447838435,21.294359447838435,0.5594788792391325,0.5594788792391325,0.5594788792391325,20.7348805685993,20.7348805685993,20.7348805685993,0.0,0.0,0.0,637.2447026867744
639,2019-06-04,616.0264676344374,150.9481670127779,1115.2785952568697,616.0264676344374,616.0264676344374,20.671030112663754,20.671030112663754,20.671030112663754,0.7554058947802311,0.7554058947802311,0.7554058947802311,19.915624217883522,19.915624217883522,19.915624217883522,0.0,0.0,0.0,636.6974977471011
640,2019-06-05,616.1025920299388,139.3944431656538,1123.8465204691508,616.1025920299388,616.1025920299388,19.505570440216022,19.505570440216022,19.505570440216022,0.3383662276415246,0.3383662276415246,0.3383662276415246,19.1672042125745,19.1672042125745,19.1672042125745,0.0,0.0,0.0,635.6081624701549
641,2019-06-06,616.1787164254403,153.03306085705876,1112.8291539758225,616.1787164254403,616.1787164254403,19.089117041401632,19.089117041401632,19.089117041401632,0.6042009434616274,0.6042009434616274,0.6042009434616274,18.484916097940005,18.484916097940005,18.484916097940005,0.0,0.0,0.0,635.2678334668419
642,2019-06-07,616.2548408209417,158.68123107459425,1106.0807131932324,616.2548408209417,616.2548408209417,15.684448197289711,15.684448197289711,15.684448197289711,-2.1760014171195134,-2.1760014171195134,-2.1760014171195134,17.860449614409223,17.860449614409223,17.860449614409223,0.0,0.0,0.0,631.9392890182314
643,2019-06-08,616.3309652164431,163.15965759701922,1114.1687541419715,616.3309652164431,616.3309652164431,16.887104054457787,16.887104054457787,16.887104054457787,-0.39495705940567394,-0.39495705940567394,-0.39495705940567394,17.28206111386346,17.28206111386346,17.28206111386346,0.0,0.0,0.0,633.218069270901
644,2019-06-09,616.4070896119446,154.8359562596407,1123.9145983483033,616.4070896119446,616.4070896119446,17.04835731390542,17.04835731390542,17.04835731390542,0.3135065313981111,0.3135065313981111,0.3135065313981111,16.73485078250731,16.73485078250731,16.73485078250731,0.0,0.0,0.0,633.45544692585
645,2019-06-10,616.4832140074461,61.90748446067757,1078.0090220302518,616.4832140074461,616.4832140074461,16.76061711860801,16.76061711860801,16.76061711860801,0.5594788792386446,0.5594788792386446,0.5594788792386446,16.201138239369367,16.201138239369367,16.201138239369367,0.0,0.0,0.0,633.2438311260541
646,2019-06-11,616.5593384029476,130.71428688677818,1137.236331543063,616.5593384029476,616.5593384029476,16.416333150703597,16.416333150703597,16.416333150703597,0.7554058947799812,0.7554058947799812,0.7554058947799812,15.660927255923616,15.660927255923616,15.660927255923616,0.0,0.0,0.0,632.9756715536512
647,2019-06-12,616.635462798449,161.05178014996795,1099.9220786849135,616.635462798449,616.635462798449,15.430813984382468,15.430813984382468,15.430813984382468,0.3383662276437619,0.3383662276437619,0.3383662276437619,15.092447756738704,15.092447756738704,15.092447756738704,0.0,0.0,0.0,632.0662767828314
648,2019-06-13,616.7115871939504,128.77118270101238,1109.153948433556,616.7115871939504,616.7115871939504,15.07696193042305,15.07696193042305,15.07696193042305,0.6042009434605645,0.6042009434605645,0.6042009434605645,14.472760986962486,14.472760986962486,14.472760986962486,0.0,0.0,0.0,631.7885491243735
649,2019-06-14,616.787711589452,149.21403814626595,1106.5812577173544,616.787711589452,616.787711589452,11.602410418039446,11.602410418039446,11.602410418039446,-2.1760014171197013,-2.1760014171197013,-2.1760014171197013,13.778411835159146,13.778411835159146,13.778411835159146,0.0,0.0,0.0,628.3901220074914
650,2019-06-15,616.8638359849534,134.4128130331501,1147.298397635374,616.8638359849534,616.8638359849534,12.591153775136814,12.591153775136814,12.591153775136814,-0.39495705941165093,-0.39495705941165093,-0.39495705941165093,12.986110834548466,12.986110834548466,12.986110834548466,0.0,0.0,0.0,629.4549897600903
651,2019-06-16,616.9399603804549,140.57273599294825,1080.300761917029,616.9399603804549,616.9399603804549,12.38693390646915,12.38693390646915,12.38693390646915,0.3135065314024983,0.3135065314024983,0.3135065314024983,12.07342737506665,12.07342737506665,12.07342737506665,0.0,0.0,0.0,629.326894286924
652,2019-06-17,617.0160847759563,126.76681825266988,1118.9017863501083,617.0160847759563,617.0160847759563,11.57895405213201,11.57895405213201,11.57895405213201,0.5594788792420337,0.5594788792420337,0.5594788792420337,11.019475172889976,11.019475172889976,11.019475172889976,0.0,0.0,0.0,628.5950388280883
